"SchoolYear","Column1","ESD","County","CountyDistrictNumber","District","GradeTested","EthnicityGender","WAASReadingTotalTestedNotTested","WAASReadingTotalTested","WAASReadingMetStandard","WAASReadingPercentMetStandard","WAASReadingPercentMetStandardExcludingNoScore","WAASReadingLevel1","WAASReadingPercentLevel1","WAASReadingLevel2","WAASReadingPercentLevel2","WAASReadingLevel3","WAASReadingPercentLevel3","WAASReadingLevel4","WAASReadingPercentLevel4","WAASReadingNoScore","WAASReadingPercentNoScore","WAASReadingNotMet","WAASReadingPercentNotMet","WAASReadingWAAS","WAASReadingPercentWAAS","WAASMathTotalTestedNotTested","WAASMathTotalTested","WAASMathMetStandard","WAASMathPercentMetStandard","WAASMathPercentMetStandardExcludingNoScore","WAASMathLevel1","WAASMathPercentLevel1","WAASMathLevel2","WAASMathPercentLevel2","WAASMathLevel3","WAASMathPercentLevel3","WAASMathLevel4","WAASMathPercentLevel4","WAASMathNoScore","WAASMathPercentNoScore","WAASMathNotMet","WAASMathPercentNotMet","WAASMathWAAS","WAASMathPercentWAAS","WAASWritingTotalTestedNotTested","WAASWritingTotalTested","WAASWritingMetStandard","WAASWritingPercentMetStandard","WAASWritingPercentMetStandardExcludingNoScore","WAASWritingLevel1","WAASWritingPercentLevel1","WAASWritingLevel2","WAASWritingPercentLevel2","WAASWritingLevel3","WAASWritingPercentLevel3","WAASWritingLevel4","WAASWritingPercentLevel4","WAASWritingNoScore","WAASWritingPercentNoScore","WAASWritingNotMet","WAASWritingPercentNotMet","WAASWritingWAAS","WAASWritingPercentWAAS","WAASScienceTotalTestedNotTested","WAASScienceTotalTested","WAASScienceMetStandard","WAASSciencePercentMetStandard","WAASSciencePercentMetStandardExcludingNoScore","WAASScienceLevel1","WAASSciencePercentLevel1","WAASScienceLevel2","WAASSciencePercentLevel2","WAASScienceLevel3","WAASSciencePercentLevel3","WAASScienceLevel4","WAASSciencePercentLevel4","WAASScienceNoScore","WAASSciencePercentNoScore","WAASScienceNotMet","WAASSciencePercentNotMet","WAASScienceWAAS","WAASSciencePercentWAAS"
"2012-13",274,"Northwest Educational Service District 189","Whatcom","37503","Blaine School District",5,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,0
"2012-13",274,"Northwest Educational Service District 189","Whatcom","37503","Blaine School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",274,"Northwest Educational Service District 189","Whatcom","37503","Blaine School District",7,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",274,"Northwest Educational Service District 189","Whatcom","37503","Blaine School District",8,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,0
"2012-13",274,"Northwest Educational Service District 189","Whatcom","37503","Blaine School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",147,"Educational Service District 113","Lewis","21234","Boistfort School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",147,"Educational Service District 113","Lewis","21234","Boistfort School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",147,"Educational Service District 113","Lewis","21234","Boistfort School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",147,"Educational Service District 113","Lewis","21234","Boistfort School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",147,"Educational Service District 113","Lewis","21234","Boistfort School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",147,"Educational Service District 113","Lewis","21234","Boistfort School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",119,"Olympic Educational Service District 114","Kitsap","18100","Bremerton School District",3,"ALL",8,0,,,,,,,,,,,,,,,,,0,8,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",119,"Olympic Educational Service District 114","Kitsap","18100","Bremerton School District",4,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",119,"Olympic Educational Service District 114","Kitsap","18100","Bremerton School District",5,"ALL",6,0,,,,,,,,,,,,,,,,,0,6,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,0
"2012-13",119,"Olympic Educational Service District 114","Kitsap","18100","Bremerton School District",6,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",119,"Olympic Educational Service District 114","Kitsap","18100","Bremerton School District",7,"ALL",3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",119,"Olympic Educational Service District 114","Kitsap","18100","Bremerton School District",8,"ALL",3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,0
"2012-13",119,"Olympic Educational Service District 114","Kitsap","18100","Bremerton School District",10,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0
"2012-13",172,"North Central Educational Service District 171","Okanogan","24111","Brewster School District",3,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",172,"North Central Educational Service District 171","Okanogan","24111","Brewster School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",172,"North Central Educational Service District 171","Okanogan","24111","Brewster School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",172,"North Central Educational Service District 171","Okanogan","24111","Brewster School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",172,"North Central Educational Service District 171","Okanogan","24111","Brewster School District",7,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",172,"North Central Educational Service District 171","Okanogan","24111","Brewster School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",172,"North Central Educational Service District 171","Okanogan","24111","Brewster School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",54,"North Central Educational Service District 171","Douglas","09075","Bridgeport School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",54,"North Central Educational Service District 171","Douglas","09075","Bridgeport School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",54,"North Central Educational Service District 171","Douglas","09075","Bridgeport School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",54,"North Central Educational Service District 171","Douglas","09075","Bridgeport School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",54,"North Central Educational Service District 171","Douglas","09075","Bridgeport School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",54,"North Central Educational Service District 171","Douglas","09075","Bridgeport School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",54,"North Central Educational Service District 171","Douglas","09075","Bridgeport School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",96,"Olympic Educational Service District 114","Jefferson","16046","Brinnon School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",96,"Olympic Educational Service District 114","Jefferson","16046","Brinnon School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",96,"Olympic Educational Service District 114","Jefferson","16046","Brinnon School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",96,"Olympic Educational Service District 114","Jefferson","16046","Brinnon School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",96,"Olympic Educational Service District 114","Jefferson","16046","Brinnon School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",96,"Olympic Educational Service District 114","Jefferson","16046","Brinnon School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",206,"Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District",3,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",206,"Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",206,"Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District",5,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,0
"2012-13",206,"Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District",6,"ALL",5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",206,"Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District",7,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",206,"Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District",8,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,0
"2012-13",206,"Northwest Educational Service District 189","Skagit","29100","Burlington-Edison School District",10,"ALL",3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0
"2012-13",42,"Educational Service District 112","Clark","06117","Camas School District",3,"ALL",5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",42,"Educational Service District 112","Clark","06117","Camas School District",4,"ALL",5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",42,"Educational Service District 112","Clark","06117","Camas School District",5,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,0
"2012-13",42,"Educational Service District 112","Clark","06117","Camas School District",6,"ALL",5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",42,"Educational Service District 112","Clark","06117","Camas School District",7,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",42,"Educational Service District 112","Clark","06117","Camas School District",8,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,0
"2012-13",42,"Educational Service District 112","Clark","06117","Camas School District",10,"ALL",3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0
"2012-13",34,"Olympic Educational Service District 114","Clallam","05401","Cape Flattery School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",34,"Olympic Educational Service District 114","Clallam","05401","Cape Flattery School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",34,"Olympic Educational Service District 114","Clallam","05401","Cape Flattery School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",34,"Olympic Educational Service District 114","Clallam","05401","Cape Flattery School District",6,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",34,"Olympic Educational Service District 114","Clallam","05401","Cape Flattery School District",7,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",34,"Olympic Educational Service District 114","Clallam","05401","Cape Flattery School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",34,"Olympic Educational Service District 114","Clallam","05401","Cape Flattery School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",189,"Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",189,"Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",189,"Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",189,"Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",189,"Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District",7,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",189,"Puget Sound Educational Service District 121","Pierce","27019","Carbonado School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",29,"North Central Educational Service District 171","Chelan","04228","Cascade School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",29,"North Central Educational Service District 171","Chelan","04228","Cascade School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",29,"North Central Educational Service District 171","Chelan","04228","Cascade School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",29,"North Central Educational Service District 171","Chelan","04228","Cascade School District",6,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",29,"North Central Educational Service District 171","Chelan","04228","Cascade School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",29,"North Central Educational Service District 171","Chelan","04228","Cascade School District",8,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,0
"2012-13",29,"North Central Educational Service District 171","Chelan","04228","Cascade School District",10,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0
"2012-13",28,"North Central Educational Service District 171","Chelan","04222","Cashmere School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",28,"North Central Educational Service District 171","Chelan","04222","Cashmere School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",28,"North Central Educational Service District 171","Chelan","04222","Cashmere School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",28,"North Central Educational Service District 171","Chelan","04222","Cashmere School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",28,"North Central Educational Service District 171","Chelan","04222","Cashmere School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",28,"North Central Educational Service District 171","Chelan","04222","Cashmere School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",28,"North Central Educational Service District 171","Chelan","04222","Cashmere School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",49,"Educational Service District 112","Cowlitz","08401","Castle Rock School District",3,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",49,"Educational Service District 112","Cowlitz","08401","Castle Rock School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",49,"Educational Service District 112","Cowlitz","08401","Castle Rock School District",5,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,0
"2012-13",49,"Educational Service District 112","Cowlitz","08401","Castle Rock School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",49,"Educational Service District 112","Cowlitz","08401","Castle Rock School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",49,"Educational Service District 112","Cowlitz","08401","Castle Rock School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",49,"Educational Service District 112","Cowlitz","08401","Castle Rock School District",10,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0
"2012-13",132,"Educational Service District 112","Klickitat","20215","Centerville School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",132,"Educational Service District 112","Klickitat","20215","Centerville School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",132,"Educational Service District 112","Klickitat","20215","Centerville School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",132,"Educational Service District 112","Klickitat","20215","Centerville School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",132,"Educational Service District 112","Klickitat","20215","Centerville School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",132,"Educational Service District 112","Klickitat","20215","Centerville School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",122,"Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District",3,"ALL",6,0,,,,,,,,,,,,,,,,,0,6,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",122,"Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District",4,"ALL",11,11,8,72.7,72.7,2,18.1,1,9,6,54.5,2,18.1,0,0,3,27.19,,0,11,11,8,72.7,72.7,2,18.1,1,9,1,9,7,63.6,0,0,3,27.19,,0,11,11,9,81.79,81.8,1,9,1,9,1,9,8,72.7,0,0,2,18.1,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",122,"Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District",5,"ALL",9,0,,,,,,,,,,,,,,,,,0,9,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,9,0,,,,,,,,,,,,,,,,,0
"2012-13",122,"Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District",6,"ALL",7,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",122,"Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District",7,"ALL",8,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0,8,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",122,"Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District",8,"ALL",8,0,,,,,,,,,,,,,,,,,0,8,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,,,,,,0
"2012-13",122,"Olympic Educational Service District 114","Kitsap","18401","Central Kitsap School District",10,"ALL",7,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0
"2012-13",236,"Educational Service District 101","Spokane","32356","Central Valley School District",3,"ALL",12,0,,,,,,,,,,,,,,,,,0,12,12,11,91.59,91.7,0,0,1,8.3,3,25,8,66.59,0,0,1,8.3,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",236,"Educational Service District 101","Spokane","32356","Central Valley School District",4,"ALL",11,0,,,,,,,,,,,,,,,,,0,11,11,9,81.79,81.8,0,0,2,18.1,1,9,8,72.7,0,0,2,18.1,,0,11,11,10,90.9,90.9,1,9,0,0,1,9,9,81.79,0,0,1,9,,0,,0,,,,,,,,,,,,,,,,,
